,date,type,year,avg_price,size,nb_sold
43,05-03-2017,organic,2017,1.67,large,2930.17
44,26-02-2017,organic,2017,1.68,medium,3160.21
45,19-02-2017,organic,2017,1.74,small,3179.09
46,12-02-2017,organic,2017,1.48,medium,4296.53
47,05-02-2017,organic,2017,1.72,small,3417.56
48,29-01-2017,organic,2017,1.39,extra_large,3608.79
49,22-01-2017,organic,2017,1.23,medium,4964.5
50,15-01-2017,organic,2017,1.25,small,4618.57
51,08-01-2017,organic,2017,1.26,medium,4079.99
52,01-01-2017,organic,2017,1.24,small,3707.67
0,31-12-2017,organic,2017,1.55,large,9413.05
1,24-12-2017,organic,2017,1.89,extra_large,8393.5
2,17-12-2017,organic,2017,1.94,small,7541.05
3,10-12-2017,organic,2017,1.68,large,8602.41
4,03-12-2017,organic,2017,1.56,large,8048.35
5,26-11-2017,organic,2017,1.95,extra_large,6599.52
6,19-11-2017,organic,2017,1.95,large,7753.84
7,12-11-2017,organic,2017,1.79,extra_large,8252.87
8,05-11-2017,organic,2017,1.83,large,7034.87
9,29-10-2017,organic,2017,1.93,small,7138.49
10,22-10-2017,organic,2017,1.83,medium,7131.28
11,15-10-2017,organic,2017,1.99,large,6132.37
12,08-10-2017,organic,2017,2.25,large,6511.51
13,01-10-2017,organic,2017,2.24,extra_large,5291.89
14,24-09-2017,organic,2017,2.25,medium,5491.29
15,17-09-2017,organic,2017,2.39,medium,5487.1
16,10-09-2017,organic,2017,2.59,medium,6984.87
17,03-09-2017,organic,2017,2.64,medium,6091.55
18,27-08-2017,organic,2017,2.47,large,10410.14
19,20-08-2017,organic,2017,2.43,medium,7716.25
20,13-08-2017,organic,2017,2.05,medium,6042.06
21,06-08-2017,organic,2017,1.74,extra_large,10124.07
22,30-07-2017,organic,2017,1.72,medium,10422.68
23,23-07-2017,organic,2017,1.89,extra_large,8527.21
24,16-07-2017,organic,2017,1.89,large,8618.45
25,09-07-2017,organic,2017,1.82,extra_large,11229.95
26,02-07-2017,organic,2017,1.73,small,11015.7
27,25-06-2017,organic,2017,1.67,small,10909.04
28,18-06-2017,organic,2017,1.76,large,10353.67
29,11-06-2017,organic,2017,1.74,medium,11473.1
30,04-06-2017,organic,2017,1.72,small,13517.21
31,28-05-2017,organic,2017,1.74,large,9789.43
32,21-05-2017,organic,2017,1.95,small,8671.15
33,14-05-2017,organic,2017,1.89,medium,8090.29
34,07-05-2017,organic,2017,2.03,large,8314.41
35,30-04-2017,organic,2017,1.98,medium,7545.18
36,23-04-2017,organic,2017,1.67,small,9911.75
37,16-04-2017,organic,2017,1.32,large,14406.27
38,09-04-2017,organic,2017,1.24,extra_large,17575.92
39,02-04-2017,organic,2017,1.19,extra_large,17183.94
40,26-03-2017,organic,2017,1.21,large,17776.08
41,19-03-2017,organic,2017,1.27,medium,17048.64
42,12-03-2017,organic,2017,1.16,medium,21402.16
43,05-03-2017,organic,2017,1.01,small,20701.89
44,26-02-2017,organic,2017,1.09,extra_large,25937.71
45,19-02-2017,organic,2017,1.15,medium,17954.08
46,12-02-2017,organic,2017,1.18,extra_large,21977.83
47,05-02-2017,organic,2017,1.23,extra_large,17104.45
48,29-01-2017,organic,2017,1.31,medium,11638.55
49,22-01-2017,organic,2017,1.34,small,10312.75
50,15-01-2017,organic,2017,1.39,extra_large,9442.83
51,08-01-2017,organic,2017,1.22,extra_large,10641.19
52,01-01-2017,organic,2017,1.36,small,9563.83
0,31-12-2017,organic,2017,1.74,medium,78872.75
1,24-12-2017,organic,2017,1.8,small,69804.27
2,17-12-2017,organic,2017,1.7,medium,64716.36
3,10-12-2017,organic,2017,1.78,medium,69862.39
4,03-12-2017,organic,2017,1.77,large,71010.03
5,26-11-2017,organic,2017,2.01,extra_large,59523.55
6,19-11-2017,organic,2017,1.99,large,61451.23
7,12-11-2017,organic,2017,1.98,extra_large,62337.67
8,05-11-2017,organic,2017,1.72,medium,73723.79
9,29-10-2017,organic,2017,1.99,medium,67050.78
10,22-10-2017,organic,2017,1.99,medium,68637.55
11,15-10-2017,organic,2017,2.12,extra_large,57490.8
12,08-10-2017,organic,2017,2.28,large,59194.04
13,01-10-2017,organic,2017,2.1,small,65405.61
14,24-09-2017,organic,2017,2.03,large,73696.3
15,17-09-2017,organic,2017,2.32,small,64855.01
16,10-09-2017,organic,2017,2.32,small,64680.12
17,03-09-2017,organic,2017,2.11,medium,70419.78
18,27-08-2017,organic,2017,2.37,large,63222.41
19,20-08-2017,organic,2017,2.16,small,75146.55
20,13-08-2017,organic,2017,2.04,small,72817.55
21,06-08-2017,organic,2017,2.1,small,67080.63
22,30-07-2017,organic,2017,2.1,small,67790.94
23,23-07-2017,organic,2017,2.07,extra_large,70179.47
24,16-07-2017,organic,2017,2.02,extra_large,75021.72
25,09-07-2017,organic,2017,1.42,extra_large,120562.92
26,02-07-2017,organic,2017,1.46,large,109111.93
27,25-06-2017,organic,2017,1.37,extra_large,109872.63
28,18-06-2017,organic,2017,1.37,medium,108808.01
29,11-06-2017,organic,2017,1.35,medium,106703.23
30,04-06-2017,organic,2017,1.28,extra_large,128923.07
31,28-05-2017,organic,2017,1.37,large,122886.52
32,21-05-2017,organic,2017,1.42,extra_large,114120.43
33,14-05-2017,organic,2017,1.4,medium,105965.36
34,07-05-2017,organic,2017,1.31,extra_large,137484.97
35,30-04-2017,organic,2017,1.25,large,127255.45
36,23-04-2017,organic,2017,1.25,small,127222.31
37,16-04-2017,organic,2017,1.31,small,122876.89
38,09-04-2017,organic,2017,1.3,large,118305.22
39,02-04-2017,organic,2017,1.3,large,122384.82
40,26-03-2017,organic,2017,1.33,small,125710.73
41,19-03-2017,organic,2017,1.25,medium,135636.51
42,12-03-2017,organic,2017,1.19,extra_large,143848.91
43,05-03-2017,organic,2017,1.07,extra_large,146065.71
44,26-02-2017,organic,2017,1.05,large,143520.74
45,19-02-2017,organic,2017,1.19,large,115734.75
46,12-02-2017,organic,2017,1.17,extra_large,95227.6
47,05-02-2017,organic,2017,1.19,extra_large,91687.96
48,29-01-2017,organic,2017,1.09,small,99597.27
49,22-01-2017,organic,2017,1.27,large,77418.61
50,15-01-2017,organic,2017,1.3,small,86845.72
51,08-01-2017,organic,2017,1.19,medium,112953.28
52,01-01-2017,organic,2017,1.07,small,99950.32
0,31-12-2017,organic,2017,1.16,small,5828.21
1,24-12-2017,organic,2017,1.58,large,3976.73
2,17-12-2017,organic,2017,1.57,large,3861.18
3,10-12-2017,organic,2017,1.54,large,2491.03
4,03-12-2017,organic,2017,1.59,extra_large,2597.34
5,26-11-2017,organic,2017,1.63,small,2510.26
6,19-11-2017,organic,2017,1.62,medium,2317.4
7,12-11-2017,organic,2017,1.69,medium,2717.83
8,05-11-2017,organic,2017,1.7,extra_large,3013.74
9,29-10-2017,organic,2017,1.84,extra_large,3691.45
10,22-10-2017,organic,2017,1.82,extra_large,4195.97
11,15-10-2017,organic,2017,1.88,medium,3665.19
12,08-10-2017,organic,2017,2.15,small,3097.7
13,01-10-2017,organic,2017,2.29,extra_large,3102.3
14,24-09-2017,organic,2017,2.21,large,4156.59
15,17-09-2017,organic,2017,2.12,small,3779.04
16,10-09-2017,organic,2017,2,small,3517.63
17,03-09-2017,organic,2017,1.98,small,3581.73
18,27-08-2017,organic,2017,1.9,small,3628.25
19,20-08-2017,organic,2017,1.86,extra_large,3115.79
20,13-08-2017,organic,2017,1.67,medium,2741.48
21,06-08-2017,organic,2017,1.73,medium,3557.1
22,30-07-2017,organic,2017,1.56,large,4666.42
23,23-07-2017,organic,2017,1.6,small,5061.01
24,16-07-2017,organic,2017,1.55,extra_large,4638.85
25,09-07-2017,organic,2017,1.61,extra_large,2453.16
26,02-07-2017,organic,2017,1.26,medium,5513.09
27,25-06-2017,organic,2017,1.45,medium,4520.86
28,18-06-2017,organic,2017,1.19,extra_large,4866.2
29,11-06-2017,organic,2017,1,extra_large,6507.2
30,04-06-2017,organic,2017,1.34,large,4417.78
31,28-05-2017,organic,2017,1.32,medium,4451.69
32,21-05-2017,organic,2017,1.29,large,4745.15
33,14-05-2017,organic,2017,1.15,medium,5721.61
34,07-05-2017,organic,2017,1.48,extra_large,3514.92
35,30-04-2017,organic,2017,1.4,extra_large,5166.23
36,23-04-2017,organic,2017,1.59,large,3343.82
37,16-04-2017,organic,2017,1.34,extra_large,4904.41
38,09-04-2017,organic,2017,1.91,small,2026.06
39,02-04-2017,organic,2017,1.38,medium,3166.23
40,26-03-2017,organic,2017,0.74,small,6459.97
41,19-03-2017,organic,2017,0.95,medium,4433.03
42,12-03-2017,organic,2017,0.65,extra_large,7708.22
43,05-03-2017,organic,2017,0.56,large,9801.7
44,26-02-2017,organic,2017,0.77,large,5481.89
45,19-02-2017,organic,2017,0.56,small,10571.3
46,12-02-2017,organic,2017,0.8,large,5288.74
47,05-02-2017,organic,2017,1.36,medium,2108.66
48,29-01-2017,organic,2017,1.45,small,1469.92
49,22-01-2017,organic,2017,1.31,small,2097.61
50,15-01-2017,organic,2017,1.6,extra_large,1959.1
51,08-01-2017,organic,2017,1.55,medium,1822.94
52,01-01-2017,organic,2017,1.59,small,1913.69
0,31-12-2017,organic,2017,1.48,small,6518.64
1,24-12-2017,organic,2017,1.59,extra_large,8462.86
2,17-12-2017,organic,2017,1.59,extra_large,8486.81
3,10-12-2017,organic,2017,1.48,medium,5325.8
4,03-12-2017,organic,2017,1.58,medium,5302.15
5,26-11-2017,organic,2017,1.67,small,6302.07
6,19-11-2017,organic,2017,1.63,extra_large,5873.34
7,12-11-2017,organic,2017,1.94,large,6563.71
8,05-11-2017,organic,2017,1.96,small,6103.24
9,29-10-2017,organic,2017,1.84,large,5595.86
10,22-10-2017,organic,2017,2.19,small,4842.31
11,15-10-2017,organic,2017,2.62,small,1100.1
12,08-10-2017,organic,2017,1.97,large,3758.3
13,01-10-2017,organic,2017,2.09,large,2975.53
14,24-09-2017,organic,2017,1.9,extra_large,2978.57
15,17-09-2017,organic,2017,1.76,medium,1306.18
16,10-09-2017,organic,2017,1.74,medium,3299.73
17,03-09-2017,organic,2017,1.67,small,2647.99
18,27-08-2017,organic,2017,1.55,large,3393.39
19,20-08-2017,organic,2017,1.48,small,4569.66
20,13-08-2017,organic,2017,1.47,extra_large,4136.64
21,06-08-2017,organic,2017,1.5,medium,4140.12
22,30-07-2017,organic,2017,1.38,medium,4635.79
23,23-07-2017,organic,2017,1.41,medium,4954.86
24,16-07-2017,organic,2017,1.44,extra_large,5473.09
25,09-07-2017,organic,2017,1.76,large,4404.15
26,02-07-2017,organic,2017,1.92,large,6241.89
27,25-06-2017,organic,2017,2.02,extra_large,5274.97
28,18-06-2017,organic,2017,1.88,extra_large,6480.65
29,11-06-2017,organic,2017,1.89,extra_large,6104.29
30,04-06-2017,organic,2017,1.97,medium,5428.05
31,28-05-2017,organic,2017,1.88,extra_large,6000.97
32,21-05-2017,organic,2017,1.58,small,6177.03
33,14-05-2017,organic,2017,1.42,extra_large,5883.23
34,07-05-2017,organic,2017,2.08,medium,3542.87
35,30-04-2017,organic,2017,2.4,extra_large,3477.7
36,23-04-2017,organic,2017,2.36,extra_large,4011.49
37,16-04-2017,organic,2017,2.81,medium,3197.36
38,09-04-2017,organic,2017,2.32,large,3748.67
39,02-04-2017,organic,2017,2.03,small,4159.55
40,26-03-2017,organic,2017,1.74,small,5830.75
41,19-03-2017,organic,2017,2.59,large,2427.94
42,12-03-2017,organic,2017,3.05,small,2068.26
43,05-03-2017,organic,2017,2.47,large,3583.84
44,26-02-2017,organic,2017,2.43,large,3101.87
45,19-02-2017,organic,2017,1.65,large,5304.44
46,12-02-2017,organic,2017,1.29,extra_large,5966.83
47,05-02-2017,organic,2017,1.41,extra_large,3626.55
48,29-01-2017,organic,2017,1.23,small,4472.77
49,22-01-2017,organic,2017,1.19,medium,5887.98
50,15-01-2017,organic,2017,1.19,large,7707.31
51,08-01-2017,organic,2017,1.23,small,6214.43
52,01-01-2017,organic,2017,1.21,large,5253.5
0,31-12-2017,organic,2017,1.6,small,152399.77
1,24-12-2017,organic,2017,1.67,medium,131240.16
2,17-12-2017,organic,2017,1.66,large,129898.85
3,10-12-2017,organic,2017,1.61,medium,140885.3
4,03-12-2017,organic,2017,1.66,extra_large,131588.67
5,26-11-2017,organic,2017,1.75,medium,117915.02
6,19-11-2017,organic,2017,1.82,small,108987.74
7,12-11-2017,organic,2017,1.82,extra_large,131020.52
8,05-11-2017,organic,2017,1.85,small,137573.44
9,29-10-2017,organic,2017,1.8,large,156848.8
10,22-10-2017,organic,2017,1.8,small,168429.18
11,15-10-2017,organic,2017,1.84,small,174355
12,08-10-2017,organic,2017,1.87,large,176218.89
13,01-10-2017,organic,2017,1.99,medium,149030.87
14,24-09-2017,organic,2017,1.91,medium,176556.11
15,17-09-2017,organic,2017,1.93,medium,158623.92
16,10-09-2017,organic,2017,2.03,medium,168953.84
17,03-09-2017,organic,2017,2.13,small,167349.41
18,27-08-2017,organic,2017,2.17,large,141033.09
19,20-08-2017,organic,2017,2.02,extra_large,138392
20,13-08-2017,organic,2017,1.85,small,129688.16
21,06-08-2017,organic,2017,1.88,extra_large,147783.08
22,30-07-2017,organic,2017,1.68,large,143256.61
23,23-07-2017,organic,2017,1.57,large,176562.15
24,16-07-2017,organic,2017,1.69,small,140880.73
25,09-07-2017,organic,2017,1.88,large,109427.64
26,02-07-2017,organic,2017,1.78,medium,120458.72
27,25-06-2017,organic,2017,1.75,large,125035.1
28,18-06-2017,organic,2017,1.73,small,127794.36
29,11-06-2017,organic,2017,1.61,extra_large,150302.38
30,04-06-2017,organic,2017,1.85,medium,127811.15
31,28-05-2017,organic,2017,1.91,extra_large,129046.19
32,21-05-2017,organic,2017,1.9,medium,116849.77
33,14-05-2017,organic,2017,1.76,medium,133422.58
34,07-05-2017,organic,2017,1.96,medium,111062.12
35,30-04-2017,organic,2017,1.96,small,117715.93
36,23-04-2017,organic,2017,2.03,large,107165.19
37,16-04-2017,organic,2017,1.68,small,132011.04
38,09-04-2017,organic,2017,1.5,small,137962.99
39,02-04-2017,organic,2017,1.67,small,129499.97
40,26-03-2017,organic,2017,1.41,extra_large,139274.81
41,19-03-2017,organic,2017,1.59,small,97030.81
42,12-03-2017,organic,2017,1.35,extra_large,121869.61
43,05-03-2017,organic,2017,1.02,extra_large,156551.27
44,26-02-2017,organic,2017,1.12,extra_large,139908.49
45,19-02-2017,organic,2017,1.14,extra_large,148184.85
46,12-02-2017,organic,2017,1.21,large,129193.22
47,05-02-2017,organic,2017,1.49,medium,101147.78
48,29-01-2017,organic,2017,1.54,medium,95499.48
49,22-01-2017,organic,2017,1.49,small,96918.39
50,15-01-2017,organic,2017,1.67,extra_large,88279.56
51,08-01-2017,organic,2017,1.61,medium,90503.81
52,01-01-2017,organic,2017,1.72,small,72287.79
0,31-12-2017,organic,2017,1.52,medium,7098.52
1,24-12-2017,organic,2017,1.56,small,7151.34
2,17-12-2017,organic,2017,1.62,extra_large,6706.15
3,10-12-2017,organic,2017,1.59,small,5477.32
4,03-12-2017,organic,2017,1.59,large,4984.55
5,26-11-2017,organic,2017,1.57,small,5631.95
6,19-11-2017,organic,2017,1.61,medium,5134.74
7,12-11-2017,organic,2017,1.74,extra_large,5833.9
8,05-11-2017,organic,2017,1.71,large,6330.44
9,29-10-2017,organic,2017,1.76,small,7350.15
10,22-10-2017,organic,2017,1.78,small,8715.84
11,15-10-2017,organic,2017,1.96,extra_large,7545.78
12,08-10-2017,organic,2017,2.17,extra_large,7071.72
13,01-10-2017,organic,2017,2.22,small,8229.65
14,24-09-2017,organic,2017,2.24,medium,8917.5
15,17-09-2017,organic,2017,2.19,small,8579.11
16,10-09-2017,organic,2017,2.15,extra_large,9103.32
17,03-09-2017,organic,2017,2.04,small,8629.45
18,27-08-2017,organic,2017,1.89,small,9333.46
19,20-08-2017,organic,2017,1.84,large,7240
20,13-08-2017,organic,2017,1.61,large,4739.29
21,06-08-2017,organic,2017,1.54,large,8077.28
22,30-07-2017,organic,2017,1.5,small,8654.39
23,23-07-2017,organic,2017,1.43,medium,11898.47
24,16-07-2017,organic,2017,1.54,large,8490.45
25,09-07-2017,organic,2017,1.49,large,6879
26,02-07-2017,organic,2017,1.2,small,12497.92
27,25-06-2017,organic,2017,1.27,medium,11077.27
28,18-06-2017,organic,2017,1.16,extra_large,12361.79
29,11-06-2017,organic,2017,1.15,small,13829.49
30,04-06-2017,organic,2017,1.14,extra_large,10578.11
31,28-05-2017,organic,2017,1.16,large,8676.66
32,21-05-2017,organic,2017,1.2,small,9281.83
33,14-05-2017,organic,2017,0.87,small,16265.74
34,07-05-2017,organic,2017,1.22,extra_large,6216.76
35,30-04-2017,organic,2017,1.14,medium,11100.24
36,23-04-2017,organic,2017,1.43,extra_large,7063.97
37,16-04-2017,organic,2017,1.14,small,8448.33
38,09-04-2017,organic,2017,1.53,medium,5340.95
39,02-04-2017,organic,2017,1.17,medium,6336.78
40,26-03-2017,organic,2017,0.77,large,9755.34
41,19-03-2017,organic,2017,0.92,small,5986.47
42,12-03-2017,organic,2017,0.61,medium,11558.79
43,05-03-2017,organic,2017,0.51,large,17135.45
44,26-02-2017,organic,2017,0.68,large,10920.78
45,19-02-2017,organic,2017,0.67,small,13534.67
46,12-02-2017,organic,2017,0.66,extra_large,13802
47,05-02-2017,organic,2017,1.16,small,4305.56
48,29-01-2017,organic,2017,1.41,small,3254.87
49,22-01-2017,organic,2017,0.86,small,6627.34
50,15-01-2017,organic,2017,1.54,small,2962.13
51,08-01-2017,organic,2017,1.53,large,3165.75
52,01-01-2017,organic,2017,1.53,extra_large,3749.48
0,31-12-2017,organic,2017,1.44,large,5341.14
1,24-12-2017,organic,2017,1.45,medium,5574.96
2,17-12-2017,organic,2017,1.37,large,5789.43
3,10-12-2017,organic,2017,1.4,medium,5488.94
4,03-12-2017,organic,2017,1.46,extra_large,5649.91
5,26-11-2017,organic,2017,1.44,small,4941.8
6,19-11-2017,organic,2017,1.49,large,6681.63
7,12-11-2017,organic,2017,1.64,small,5811.87
8,05-11-2017,organic,2017,1.7,small,5876.27
9,29-10-2017,organic,2017,1.7,small,6088.13
10,22-10-2017,organic,2017,1.6,large,3456.59
11,15-10-2017,organic,2017,1.55,medium,2172.93
12,08-10-2017,organic,2017,1.69,small,2402.71
13,01-10-2017,organic,2017,1.97,medium,3769.02
14,24-09-2017,organic,2017,1.89,medium,6852.14
15,17-09-2017,organic,2017,1.89,small,6311.86
16,10-09-2017,organic,2017,1.63,small,6601.76
17,03-09-2017,organic,2017,1.5,small,7148.98
18,27-08-2017,organic,2017,1.5,extra_large,7632.07
19,20-08-2017,organic,2017,1.35,medium,6866.21
20,13-08-2017,organic,2017,1.2,large,8220.25
21,06-08-2017,organic,2017,1.18,large,6994.5
22,30-07-2017,organic,2017,1.25,medium,5816.2
23,23-07-2017,organic,2017,1.28,extra_large,2327.42
24,16-07-2017,organic,2017,1.23,large,5447.12
25,09-07-2017,organic,2017,1.76,large,1942.28
26,02-07-2017,organic,2017,1.89,small,2700.26
27,25-06-2017,organic,2017,1.91,small,1282.64
28,18-06-2017,organic,2017,2.32,medium,936.69
29,11-06-2017,organic,2017,2.19,extra_large,515.01
30,04-06-2017,organic,2017,2.12,medium,1179.16
31,28-05-2017,organic,2017,1.88,small,2367.07
32,21-05-2017,organic,2017,2.1,large,1834.44
33,14-05-2017,organic,2017,1.96,extra_large,1745.63
34,07-05-2017,organic,2017,1.57,extra_large,3722.76
35,30-04-2017,organic,2017,1.95,medium,634.09
36,23-04-2017,organic,2017,1.74,small,2924.36
37,16-04-2017,organic,2017,1.63,large,4994.04
38,09-04-2017,organic,2017,1.63,large,5498.31
39,02-04-2017,organic,2017,1.55,small,6540.24
40,26-03-2017,organic,2017,1.6,medium,3838.3
41,19-03-2017,organic,2017,1.44,extra_large,1517.2
42,12-03-2017,organic,2017,1.45,large,3782.27
43,05-03-2017,organic,2017,1.45,medium,4348.91
44,26-02-2017,organic,2017,1.33,medium,5744.81
45,19-02-2017,organic,2017,1.33,large,5160.37
46,12-02-2017,organic,2017,1.33,extra_large,6425.79
47,05-02-2017,organic,2017,1.35,extra_large,3381.82
48,29-01-2017,organic,2017,1.3,large,2939.28
49,22-01-2017,organic,2017,1.31,medium,4028.29
50,15-01-2017,organic,2017,1.3,small,3873.46
51,08-01-2017,organic,2017,1.26,small,5077.97
52,01-01-2017,organic,2017,1.3,small,2818.22
0,31-12-2017,organic,2017,1.83,medium,69777.3
1,24-12-2017,organic,2017,1.85,extra_large,74779.73
2,17-12-2017,organic,2017,1.84,extra_large,75462.11
3,10-12-2017,organic,2017,1.79,medium,79929.45
4,03-12-2017,organic,2017,1.81,medium,95299.69
5,26-11-2017,organic,2017,2.02,small,63156
6,19-11-2017,organic,2017,2.07,medium,68466.86
7,12-11-2017,organic,2017,2.05,medium,74312.9
8,05-11-2017,organic,2017,2.05,extra_large,71500.85
9,29-10-2017,organic,2017,2.11,medium,70881.96
10,22-10-2017,organic,2017,2.08,medium,70272.82
11,15-10-2017,organic,2017,2.09,large,69241.11
12,08-10-2017,organic,2017,2.06,small,67166.62
13,01-10-2017,organic,2017,2.04,medium,63623.43
14,24-09-2017,organic,2017,2.06,large,70365.19
15,17-09-2017,organic,2017,2.08,medium,70931.23
16,10-09-2017,organic,2017,2.07,extra_large,90178.82
17,03-09-2017,organic,2017,2.14,small,82176.04
18,27-08-2017,organic,2017,2.13,medium,73865.51
19,20-08-2017,organic,2017,1.85,medium,107274.72
20,13-08-2017,organic,2017,2.07,extra_large,73309.74
21,06-08-2017,organic,2017,1.91,medium,72075.29
22,30-07-2017,organic,2017,1.88,extra_large,71035.9
23,23-07-2017,organic,2017,1.85,extra_large,87888.29
24,16-07-2017,organic,2017,1.79,medium,80280.09
25,09-07-2017,organic,2017,2.48,large,59563.6
26,02-07-2017,organic,2017,2.44,small,63800.15
27,25-06-2017,organic,2017,2.36,extra_large,68542.66
28,18-06-2017,organic,2017,1.91,extra_large,166308.13
29,11-06-2017,organic,2017,2.39,small,81679.26
30,04-06-2017,organic,2017,2.06,large,112812.77
31,28-05-2017,organic,2017,2.38,extra_large,76002.26
32,21-05-2017,organic,2017,2.39,medium,70663.57
33,14-05-2017,organic,2017,2.41,extra_large,71188.47
34,07-05-2017,organic,2017,2.34,small,88625.27
35,30-04-2017,organic,2017,1.9,small,156250.72
36,23-04-2017,organic,2017,2.23,medium,73975.31
37,16-04-2017,organic,2017,1.9,extra_large,126408.2
38,09-04-2017,organic,2017,2.22,large,69388.43
